order,SpecimenID,Site,X,Y,Spit,Raw.material,Key
336,18961,BCJ area F7,18.45,28.75,6,silcrete,Flake local F26
343,18968,BCJ area F7,18.4,28.75,6,silcrete,Backed artefact local F26
464,19089,BCJ area F7,19,28.75,6,silcrete,Flake local F26
1028,19653,BCJ area F7,14,28.75,4,quartz,NA
1039,19664,BCJ area F7,14.4,28.75,6,quartz,NA
1032,19657,BCJ area F7,14.45,28.75,4,quartz,NA
1584,20209,BCJ area F7,13,28.75,6,quartz,NA
1588,20213,BCJ area F7,13.45,28.75,6,quartz,NA
666,19284,BCJ area F7,16.52,28.78,4,quartz,NA
667,19288,BCJ area F7,16.47,28.78,6,chert,NA
5171,NA,NA,21,28.8,NA,NA,Excavation boundary
319,18944,BCJ area F7,18.6,28.8,4,silcrete,Flake local F26
328,18953,BCJ area F7,18.25,28.8,6,silcrete,Flake local F26
331,18956,BCJ area F7,18.7,28.8,6,silcrete,Flake local F26
342,18967,BCJ area F7,18.9,28.8,6,silcrete,Flake local F26
451,19076,BCJ area F7,19.6,28.8,6,silcrete,Flake local F26
460,19085,BCJ area F7,19.25,28.8,6,silcrete,Flake local F26
463,19088,BCJ area F7,20,28.8,6,silcrete,Flake local F26
476,19101,BCJ area F7,17.6,28.8,6,chert,Flake local F28
757,19381,BCJ area F7,20.6,28.8,4,silcrete,Backed artefact imported
793,19431,BCJ area F7,15.25,28.8,6,chert,NA
800,19422,BCJ area F7,15.6,28.8,4,quartz,Flake local quartz
812,19434,BCJ area F7,16,28.8,6,quartz,Flake local quartz
1027,19652,BCJ area F7,14.3,28.8,4,quartz,NA
1015,19640,BCJ area F7,14.6,28.8,6,chert,NA
1038,19663,BCJ area F7,14.9,28.8,6,quartz,NA
1580,20205,BCJ area F7,13.25,28.8,4,quartz,NA
1583,20208,BCJ area F7,13.92,28.8,6,quartz,NA
3738,22324,BCJ area F7,12.6,28.8,4,quartz,NA
5405,NA,NA,12,28.8,NA,NA,Excavation boundary
668,19268,BCJ area F7,16.95,28.81,4,chert,Flake local F28
669,19283,BCJ area F7,16.92,28.82,4,silcrete,NA
670,19280,BCJ area F7,16.87,28.84,4,silcrete,NA
316,18941,BCJ area F7,18.1,28.85,4,silcrete,NA
448,19073,BCJ area F7,19.1,28.85,4,silcrete,Flake local F26
473,19098,BCJ area F7,17.1,28.85,4,quartz,NA
671,19271,BCJ area F7,16.12,28.85,4,chert,NA
754,19378,BCJ area F7,20.1,28.85,4,NA,NA
790,19419,BCJ area F7,15.1,28.85,4,chert,Flake local F28
1012,19637,BCJ area F7,14.1,28.85,6,chert,NA
1059,19684,BCJ area F7,14.1,28.85,8,quartz,NA
1568,20193,BCJ area F7,13.1,28.85,6,quartz,Flake local quartz
3735,22321,BCJ area F7,12.1,28.85,6,quartz,Flake local quartz
5172,NA,NA,21,28.9,NA,NA,Excavation boundary
350,18975,BCJ area F7,18.7,28.9,6,chert,Flake local F24
1020,19645,BCJ area F7,14.3906,28.9,6,quartz,Core local quartz
1058,19683,BCJ area F7,14.1,28.9,8,quartz,NA
1055,19680,BCJ area F7,14.35,28.9,6,quartz,NA
1046,19671,BCJ area F7,14.7,28.9,6,quartz,NA
5404,NA,NA,12,28.9,NA,NA,Excavation boundary
672,19264,BCJ area F7,16.94,28.92,4,chert,Flake local F28
312,18972,BCJ area F7,18.92,28.95,6,chert,Flake local F28
327,18952,BCJ area F7,18.45,28.95,6,quartz,NA
330,18955,BCJ area F7,18.85,28.95,6,silcrete,Flake local F26
459,19084,BCJ area F7,19.45,28.95,6,quartz,NA
462,19087,BCJ area F7,19.85,28.95,6,silcrete,Flake local F26
673,19294,BCJ area F7,16.12,28.95,6,chert,NA
796,19430,BCJ area F7,15.45,28.95,6,chert,Flake local F28
807,19433,BCJ area F7,15.85,28.95,6,quartz,Flake local quartz
1043,19668,BCJ area F7,14.2,28.95,6,quartz,NA
1023,19648,BCJ area F7,14.45,28.95,8,chert,Flake local F28
1054,19679,BCJ area F7,14.55,28.95,6,quartz,NA
1026,19651,BCJ area F7,14.85,28.95,4,quartz,NA
1057,19682,BCJ area F7,14.95,28.95,8,quartz,NA
1579,20204,BCJ area F7,13.45,28.95,4,quartz,NA
1582,20207,BCJ area F7,13.85,28.95,4,quartz,NA
3746,22332,BCJ area F7,12.45,28.95,6,quartz,NA
674,19261,BCJ area F7,16,28.96,4,chert,Flake local F28
675,19279,BCJ area F7,16.27,28.96,4,silcrete,Flake local F26
323,18948,BCJ area F7,18.25,28.99,4,silcrete,Flake local F26
5173,NA,NA,21,29,NA,NA,Excavation boundary
5393,NA,NA,11,29,NA,NA,Excavation boundary
418,19043,BCJ area F7,17,29,4,chert,Backed artefact local F28
455,19080,BCJ area F7,19.25,29,6,silcrete,Flake local F26
480,19105,BCJ area F7,17.25,29,6,silcrete,NA
538,19163,BCJ area F7,19,29,4,silcrete,NA
676,19282,BCJ area F7,16.47,29,4,silcrete,NA
715,19340,BCJ area F7,18,29,3,silcrete,Flake local F26
760,19385,BCJ area F7,20,29,4,silcrete,Flake local F26
1061,19686,BCJ area F7,14,29,4,silcrete,NA
1591,20216,BCJ area F7,13,29,4,quartz,Flake local quartz
3632,22257,BCJ area F7,12,29,6,quartz,Flake local quartz
3742,22328,BCJ area F7,12.25,29,6,quartz,NA
3986,22572,BCJ area F7,11,29,4,quartz,Flake local quartz
5394,NA,NA,11.1,29,NA,NA,Excavation boundary
5395,NA,NA,11.2,29,NA,NA,Excavation boundary
5396,NA,NA,11.3,29,NA,NA,Excavation boundary
5397,NA,NA,11.4,29,NA,NA,Excavation boundary
5398,NA,NA,11.5,29,NA,NA,Excavation boundary
5399,NA,NA,11.6,29,NA,NA,Excavation boundary
5400,NA,NA,11.7,29,NA,NA,Excavation boundary
5401,NA,NA,11.8,29,NA,NA,Excavation boundary
5402,NA,NA,11.9,29,NA,NA,Excavation boundary
5403,NA,NA,12,29,NA,NA,Excavation boundary
618,19247,BCJ area F7,16.9,29.02,4,silcrete,NA
619,19252,BCJ area F7,16.05,29.04,6,quartz,NA
426,19051,BCJ area F7,17.7,29.05,4,quartz,NA
431,19056,BCJ area F7,17.25,29.05,6,silcrete,Flake local F26
546,19171,BCJ area F7,19.7,29.05,6,silcrete,Flake local F26
551,19176,BCJ area F7,19.25,29.05,6,quartz,NA
723,19348,BCJ area F7,18.7,29.05,3,quartz,NA
728,19353,BCJ area F7,18.25,29.05,6,silcrete,Flake local F26
768,19393,BCJ area F7,20.7,29.05,6,silcrete,NA
826,19451,BCJ area F7,15.25,29.05,6,chert,NA
821,19446,BCJ area F7,15.7,29.05,4,quartz,Flake local quartz
841,19466,BCJ area F7,15.1,29.05,4,quartz,NA
842,19467,BCJ area F7,15.95,29.05,4,quartz,NA
1089,19714,BCJ area F7,14.51,29.05,6,quartz,Flake local quartz
1619,20244,BCJ area F7,13.1,29.05,6,quartz,Flake local quartz
1604,20229,BCJ area F7,13.25,29.05,6,quartz,Flake local quartz
1599,20224,BCJ area F7,13.7,29.05,4,quartz,Flake local quartz
1620,20245,BCJ area F7,13.95,29.05,6,quartz,Flake local quartz
3645,22270,BCJ area F7,12.25,29.05,6,quartz,Flake local quartz
3640,22265,BCJ area F7,12.7,29.05,6,quartz,Flake local quartz
3660,22285,BCJ area F7,12.1,29.05,4,quartz,NA
3661,22286,BCJ area F7,12.95,29.05,4,quartz,NA
3994,22580,BCJ area F7,11.7,29.05,4,quartz,NA
3999,22585,BCJ area F7,11.25,29.05,6,quartz,NA
424,19049,BCJ area F7,17.95,29.095,4,chert,NA
544,19169,BCJ area F7,19.95,29.095,6,silcrete,Backed artefact local F26
721,19346,BCJ area F7,18.95,29.095,3,chert,Flake local F28
766,19391,BCJ area F7,20.95,29.095,6,silcrete,Flake local F26
819,19444,BCJ area F7,15.195,29.095,4,quartz,Flake local quartz
1067,19692,BCJ area F7,14.95,29.095,4,silcrete,NA
1597,20222,BCJ area F7,13.95,29.095,4,quartz,Flake local quartz
3638,22263,BCJ area F7,12.95,29.095,6,quartz,Flake local quartz
3992,22578,BCJ area F7,11.95,29.095,4,quartz,NA
5174,NA,NA,21,29.1,NA,NA,Excavation boundary
5392,NA,NA,11,29.1,NA,NA,Excavation boundary
838,19463,BCJ area F7,15.155,29.1,6,quartz,Flake local quartz
844,19469,BCJ area F7,15.1,29.1,4,quartz,NA
1092,19717,BCJ area F7,14.51,29.1,6,quartz,Flake local quartz
1088,19713,BCJ area F7,14.1008,29.1,6,quartz,Flake local quartz
1616,20241,BCJ area F7,13.55,29.1,6,quartz,Flake local quartz
1622,20247,BCJ area F7,13.1,29.1,4,quartz,NA
3657,22282,BCJ area F7,12.55,29.1,4,quartz,NA
3663,22288,BCJ area F7,12.1,29.1,4,quartz,NA
1081,19706,BCJ area F7,14.4032,29.112,6,quartz,Flake local quartz
620,19245,BCJ area F7,16.8,29.12,4,chert,Flake local F28
621,19253,BCJ area F7,16.6,29.12,6,quartz,NA
429,19054,BCJ area F7,18,29.15,4,quartz,NA
549,19174,BCJ area F7,20,29.15,6,silcrete,Flake local F26
726,19351,BCJ area F7,18.3,29.15,6,silcrete,Backed artefact local F26
824,19449,BCJ area F7,16,29.15,6,silcrete,NA
852,19477,BCJ area F7,15.8,29.15,6,quartz,NA
857,19482,BCJ area F7,15.35,29.15,6,quartz,NA
1120,19745,BCJ area F7,14.2,29.15,4,quartz,NA
1105,19730,BCJ area F7,14.35,29.15,4,quartz,NA
1100,19725,BCJ area F7,14.8,29.15,4,quartz,NA
1121,19746,BCJ area F7,14.9,29.15,4,quartz,NA
1602,20227,BCJ area F7,13.93,29.15,6,quartz,Flake local quartz
1630,20255,BCJ area F7,13.8,29.15,4,quartz,NA
1635,20260,BCJ area F7,13.35,29.15,4,quartz,NA
1650,20275,BCJ area F7,13.2,29.15,4,quartz,NA
1651,20276,BCJ area F7,13.9,29.15,4,quartz,NA
3643,22268,BCJ area F7,12.3,29.15,6,quartz,Flake local quartz
3671,22296,BCJ area F7,12.8,29.15,4,quartz,NA
3676,22301,BCJ area F7,12.35,29.15,6,quartz,NA
3997,22583,BCJ area F7,11.1,29.15,6,quartz,NA
1098,19723,BCJ area F7,14.72,29.176,6,quartz,Flake local quartz
858,19483,BCJ area F7,15.35,29.18,6,quartz,NA
1106,19731,BCJ area F7,14.35,29.18,4,quartz,NA
1636,20261,BCJ area F7,13.35,29.18,4,quartz,NA
3677,22302,BCJ area F7,12.35,29.18,6,quartz,NA
1090,19715,BCJ area F7,14.68,29.192,6,quartz,Flake local quartz
1074,19699,BCJ area F7,14.802,29.192,6,quartz,Core local quartz
850,19475,BCJ area F7,16,29.195,6,quartz,NA
1628,20253,BCJ area F7,13.97,29.195,4,quartz,NA
3669,22294,BCJ area F7,12.7,29.195,4,quartz,NA
5175,NA,NA,21,29.2,NA,NA,Excavation boundary
5391,NA,NA,11,29.2,NA,NA,Excavation boundary
423,19048,BCJ area F7,17.35,29.2,4,silcrete,NA
434,19059,BCJ area F7,17.7,29.2,6,silcrete,Flake local F26
543,19168,BCJ area F7,19.35,29.2,6,silcrete,Flake local F26
720,19345,BCJ area F7,18.35,29.2,3,chert,NA
731,19356,BCJ area F7,18.7,29.2,6,silcrete,Flake local F26
765,19390,BCJ area F7,20.35,29.2,6,silcrete,Flake local F26
836,19461,BCJ area F7,15,29.2,6,quartz,Core local quartz
818,19443,BCJ area F7,15.35,29.2,4,quartz,Flake local quartz
829,19454,BCJ area F7,15.7,29.2,6,chert,Flake local F28
1123,19748,BCJ area F7,14.2,29.2,4,quartz,NA
1066,19691,BCJ area F7,14.35,29.2,4,chert,Flake local F28
1117,19742,BCJ area F7,14.65,29.2,4,quartz,NA
1097,19722,BCJ area F7,14.1134,29.2,6,quartz,Flake local quartz
1596,20221,BCJ area F7,13.35,29.2,4,quartz,Flake local quartz
1607,20232,BCJ area F7,13.7,29.2,6,quartz,Flake local quartz
1647,20272,BCJ area F7,13.65,29.2,4,quartz,NA
1653,20278,BCJ area F7,13.2,29.2,4,quartz,NA
3637,22262,BCJ area F7,12.35,29.2,6,quartz,Flake local quartz
3648,22273,BCJ area F7,12.7,29.2,6,quartz,Flake local quartz
3688,22313,BCJ area F7,12.65,29.2,6,quartz,NA
3991,22577,BCJ area F7,11.35,29.2,4,quartz,NA
4002,22588,BCJ area F7,11.7,29.2,6,quartz,NA
1083,19708,BCJ area F7,14.7126,29.208,6,quartz,Flake local quartz
1080,19705,BCJ area F7,14.9828,29.208,6,quartz,Flake local quartz
1075,19700,BCJ area F7,14.36426,29.224,6,quartz,Flake local quartz
1091,19716,BCJ area F7,14.81386,29.224,6,quartz,Flake local quartz
630,19255,BCJ area F7,16.6,29.25,6,quartz,NA
855,19480,BCJ area F7,15.15,29.25,6,quartz,NA
1152,19777,BCJ area F7,14.1,29.25,6,quartz,NA
1103,19728,BCJ area F7,14.15,29.25,4,quartz,NA
1154,19779,BCJ area F7,14.25,29.25,6,quartz,NA
1151,19776,BCJ area F7,14.3,29.25,6,quartz,NA
1136,19761,BCJ area F7,14.45,29.25,6,quartz,NA
1131,19756,BCJ area F7,14.9,29.25,6,quartz,NA
1633,20258,BCJ area F7,13.15,29.25,4,quartz,NA
1661,20286,BCJ area F7,13.9,29.25,6,quartz,NA
1666,20291,BCJ area F7,13.45,29.25,6,quartz,NA
1681,20306,BCJ area F7,13.3,29.25,6,quartz,NA
1682,20307,BCJ area F7,13.99,29.25,6,quartz,NA
1684,20309,BCJ area F7,13.25,29.25,6,quartz,NA
1715,20340,BCJ area F7,13.35,29.25,6,quartz,NA
3674,22299,BCJ area F7,12.15,29.25,6,quartz,NA
1137,19762,BCJ area F7,14.45,29.28,6,quartz,NA
1667,20292,BCJ area F7,13.45,29.28,6,quartz,NA
1085,19710,BCJ area F7,14.91638,29.288,6,quartz,Flake local quartz
1129,19754,BCJ area F7,14.29,29.295,6,quartz,NA
1659,20284,BCJ area F7,13.29,29.295,6,quartz,NA
5176,NA,NA,21,29.3,NA,NA,Excavation boundary
5390,NA,NA,11,29.3,NA,NA,Excavation boundary
839,19464,BCJ area F7,15.3,29.3,4,quartz,NA
849,19474,BCJ area F7,15.45,29.3,4,quartz,NA
860,19485,BCJ area F7,15.8,29.3,6,quartz,NA
1148,19773,BCJ area F7,14.75,29.3,6,quartz,NA
1108,19733,BCJ area F7,14.8,29.3,4,quartz,NA
1099,19724,BCJ area F7,14.6174,29.3,6,quartz,Flake local quartz
1617,20242,BCJ area F7,13.3,29.3,6,quartz,Flake local quartz
1627,20252,BCJ area F7,13.45,29.3,4,quartz,NA
1638,20263,BCJ area F7,13.8,29.3,4,quartz,NA
1678,20303,BCJ area F7,13.75,29.3,6,quartz,NA
1692,20317,BCJ area F7,13.95,29.3,6,quartz,NA
1697,20322,BCJ area F7,13.5,29.3,6,quartz,NA
1712,20337,BCJ area F7,13.35,29.3,6,quartz,NA
1713,20338,BCJ area F7,13.73,29.3,6,quartz,NA
1723,20348,BCJ area F7,13.96,29.3,6,quartz,NA
1728,20353,BCJ area F7,13.6,29.3,6,quartz,NA
3658,22283,BCJ area F7,12.3,29.3,4,quartz,NA
3668,22293,BCJ area F7,12.45,29.3,4,quartz,NA
3679,22304,BCJ area F7,12.8,29.3,6,quartz,NA
622,19244,BCJ area F7,16.5,29.32,4,silcrete,Flake local F26
623,19254,BCJ area F7,17,29.32,6,quartz,NA
1698,20323,BCJ area F7,13.5,29.33,6,quartz,NA
1725,20350,BCJ area F7,13.95,29.33,6,quartz,NA
1729,20354,BCJ area F7,13.6,29.33,6,quartz,NA
1690,20315,BCJ area F7,13.44,29.345,6,quartz,NA
1721,20346,BCJ area F7,13.54,29.345,6,quartz,NA
422,19047,BCJ area F7,17.9,29.35,4,silcrete,Flake local F26
430,19055,BCJ area F7,17.6,29.35,6,chert,NA
542,19167,BCJ area F7,19.9,29.35,4,silcrete,NA
550,19175,BCJ area F7,19.6,29.35,6,chert,Flake local F24
719,19344,BCJ area F7,18.9,29.35,3,silcrete,Flake local F26
727,19352,BCJ area F7,18.6,29.35,6,silcrete,NA
764,19389,BCJ area F7,20.9,29.35,6,silcrete,Flake local F26
825,19450,BCJ area F7,15.6,29.35,6,silcrete,NA
817,19442,BCJ area F7,15.09,29.35,4,quartz,Flake local quartz
1134,19759,BCJ area F7,14.25,29.35,6,quartz,NA
1065,19690,BCJ area F7,14.9,29.35,4,chert,Flake local F24
1603,20228,BCJ area F7,13.6,29.35,6,quartz,Flake local quartz
1595,20220,BCJ area F7,13.9,29.35,4,quartz,Flake local quartz
1664,20289,BCJ area F7,13.25,29.35,6,quartz,NA
1709,20334,BCJ area F7,13.8,29.35,6,quartz,NA
3644,22269,BCJ area F7,12.6,29.35,6,quartz,Flake local quartz
3636,22261,BCJ area F7,12.9,29.35,6,quartz,Core local quartz
3990,22576,BCJ area F7,11.9,29.35,4,quartz,NA
3998,22584,BCJ area F7,11.6,29.35,6,quartz,NA
1095,19720,BCJ area F7,14.819,29.368,6,quartz,Flake local quartz
5177,NA,NA,21,29.4,NA,NA,Excavation boundary
5389,NA,NA,11,29.4,NA,NA,Excavation boundary
427,19052,BCJ area F7,17.05,29.4,4,quartz,NA
547,19172,BCJ area F7,19.05,29.4,6,silcrete,Flake local F26
724,19349,BCJ area F7,18.05,29.4,6,silcrete,Flake local F26
813,19438,BCJ area F7,15,29.4,4,quartz,Flake local quartz
1070,19695,BCJ area F7,14.05,29.4,4,quartz,Flake local quartz
1118,19743,BCJ area F7,14.4,29.4,4,quartz,NA
1128,19753,BCJ area F7,14.55,29.4,4,quartz,NA
1139,19764,BCJ area F7,14.9,29.4,6,quartz,NA
1094,19719,BCJ area F7,14.6174,29.4,6,quartz,Flake local quartz
1648,20273,BCJ area F7,13.4,29.4,4,quartz,NA
1658,20283,BCJ area F7,13.55,29.4,6,quartz,NA
1669,20294,BCJ area F7,13.9,29.4,6,quartz,NA
1695,20320,BCJ area F7,13.3,29.4,6,quartz,NA
1726,20351,BCJ area F7,13.4,29.4,6,quartz,NA
3641,22266,BCJ area F7,12.05,29.4,6,quartz,Flake local quartz
3995,22581,BCJ area F7,11.05,29.4,6,quartz,NA
1694,20319,BCJ area F7,13.85,29.43,6,quartz,NA
435,19060,BCJ area F7,18,29.45,6,silcrete,Flake local F26
732,19357,BCJ area F7,18.4,29.45,6,silcrete,Flake local F26
830,19455,BCJ area F7,16,29.45,6,chert,NA
843,19468,BCJ area F7,15.8,29.45,4,quartz,NA
848,19473,BCJ area F7,16,29.45,4,quartz,NA
856,19481,BCJ area F7,15.7,29.45,6,quartz,NA
1104,19729,BCJ area F7,14.7,29.45,4,quartz,NA
1621,20246,BCJ area F7,13.8,29.45,6,quartz,Flake local quartz
1608,20233,BCJ area F7,13.95,29.45,6,quartz,Flake local quartz
1626,20251,BCJ area F7,13.96,29.45,4,quartz,NA
1634,20259,BCJ area F7,13.7,29.45,4,quartz,NA
1689,20314,BCJ area F7,13.6,29.45,6,quartz,NA
1700,20325,BCJ area F7,13.95,29.45,6,quartz,NA
1720,20345,BCJ area F7,13.7,29.45,6,quartz,NA
3649,22274,BCJ area F7,12.4,29.45,6,quartz,Flake local quartz
3662,22287,BCJ area F7,12.8,29.45,4,quartz,NA
3667,22292,BCJ area F7,12.6,29.45,4,quartz,NA
3675,22300,BCJ area F7,12.7,29.45,6,quartz,NA
624,19257,BCJ area F7,16.25,29.46,6,chert,Flake local F28
625,19258,BCJ area F7,16.85,29.48,6,silcrete,Flake local F26
5178,NA,NA,21,29.5,NA,NA,Excavation boundary
5388,NA,NA,11,29.5,NA,NA,Excavation boundary
419,19044,BCJ area F7,17.5,29.5,4,chert,Backed artefact local F28
539,19164,BCJ area F7,19.5,29.5,4,NA,NA
716,19341,BCJ area F7,18.5,29.5,3,silcrete,Flake local F26
761,19386,BCJ area F7,20.5,29.5,4,silcrete,Flake local F26
814,19439,BCJ area F7,15.05,29.5,4,quartz,Flake local quartz
853,19478,BCJ area F7,15.15,29.5,6,quartz,NA
1101,19726,BCJ area F7,14.15,29.5,4,quartz,NA
1062,19687,BCJ area F7,14.5,29.5,4,silcrete,NA
1149,19774,BCJ area F7,14.5,29.5,6,quartz,NA
1069,19694,BCJ area F7,14.3906,29.5,4,quartz,Flake local quartz
1096,19721,BCJ area F7,14.63,29.5,6,quartz,Flake local quartz
1592,20217,BCJ area F7,13.5,29.5,4,quartz,Flake local quartz
1631,20256,BCJ area F7,13.15,29.5,4,quartz,NA
1679,20304,BCJ area F7,13.5,29.5,6,quartz,NA
1705,20330,BCJ area F7,13.9,29.5,6,quartz,NA
3633,22258,BCJ area F7,12.5,29.5,6,quartz,Flake local quartz
3672,22297,BCJ area F7,12.15,29.5,4,quartz,NA
3987,22573,BCJ area F7,11.5,29.5,6,quartz,Flake local quartz
1706,20331,BCJ area F7,13.25,29.53,6,quartz,NA
