order,SpecimenID,Image.J.ID,Site,X,Y,Spit,Raw.material,Key,activity_area
1,1679,,BCJ area G,14.29,20.19,8,silcrete,Flake local G4,Area 1
1,1681,,BCJ area G,14.1,20.2,8,silcrete,Flake local G4,Area 1
1,1682,,BCJ area G,14.8,20.6,8,chert,Backed artefact imported,Area 1
1,1685,,BCJ area G,14,20,10,silcrete,Flake local G4,Area 1
1,1686,,BCJ area G,14.1,20.29,10,silcrete,Flake local G4,Area 1
1,1688,,BCJ area G,14.53,20.7,10,silcrete,Flake local G4,Area 1
1,1690,,BCJ area G,14.11,20.7,10,silcrete,Flake local G4,Area 1
1,1695,,BCJ area G,14.35,20.76,12,silcrete,Flake local G4,Area 1
1,1699,,BCJ area G,15,20,2,silcrete,Flake local G4,Area 1
1,1700,,BCJ area G,15.44,20.21,2,silcrete,Flake local G4,Area 1
1,1703,,BCJ area G,15.01,20.37,4,silcrete,Flake local G4,Area 1
1,1704,,BCJ area G,15.94,20.1,4,silcrete,Flake local G4,Area 1
1,1705,,BCJ area G,15.24,20.47,4,silcrete,Flake local G4,Area 1
1,1706,,BCJ area G,15.14,20.1,4,silcrete,Flake local G4,Area 1
1,1707,,BCJ area G,15.69,20.35,4,silcrete,Flake local G4,Area 1
1,1708,,BCJ area G,15.47,20.51,4,silcrete,Flake local G4,Area 1
1,1711,,BCJ area G,15.75,20.2,6,silcrete,Flake local G4,Area 1
1,1712,,BCJ area G,15.25,20.61,6,silcrete,Flake local G4,Area 1
1,1713,,BCJ area G,15.4,20.86,6,silcrete,Flake local G4,Area 1
1,1714,,BCJ area G,15.26,20.05,6,silcrete,Flake local G4,Area 1
1,1715,,BCJ area G,15.4,20.26,6,silcrete,Flake local G4,Area 1
1,1716,,BCJ area G,15.92,20.1,6,silcrete,Flake local G4,Area 1
1,1717,,BCJ area G,15.46,20.31,6,silcrete,Backed artefact local G4,Area 1
1,1718,,BCJ area G,15.64,20.47,8,silcrete,Flake local G4,Area 1
1,1719,,BCJ area G,15.89,20.72,8,silcrete,Flake local G4,Area 1
1,1720,,BCJ area G,15.33,20.47,8,silcrete,Flake local G4,Area 1
1,1721,,BCJ area G,15.86,20.2,8,silcrete,Flake local G4,Area 1
1,1722,,BCJ area G,15.36,20.57,8,silcrete,Flake local G4,Area 1
1,1723,,BCJ area G,15.46,20.2,8,silcrete,Flake local G4,Area 1
1,1724,,BCJ area G,15.51,20.45,8,silcrete,Flake local G4,Area 1
1,1725,,BCJ area G,15.69,20.61,8,silcrete,Flake local G4,Area 1
1,1726,,BCJ area G,15.84,20.86,8,silcrete,Flake local G4,Area 1
1,1727,,BCJ area G,15.57,20.61,8,silcrete,Flake local G4,Area 1
1,1728,,BCJ area G,15.47,20.3,8,silcrete,Flake local G4,Area 1
1,1729,,BCJ area G,15.91,20.51,8,silcrete,Flake local G4,Area 1
1,1730,,BCJ area G,15.69,20.67,8,silcrete,Flake local G4,Area 1
1,1731,,BCJ area G,15.84,20.92,8,silcrete,Flake local G4,Area 1
1,1732,,BCJ area G,15.58,20.67,8,silcrete,Flake local G4,Area 1
1,1733,,BCJ area G,15.61,20.4,8,silcrete,Backed artefact local G4,Area 1
1,1734,,BCJ area G,15.01,20.77,8,silcrete,Flake local G4,Area 1
1,1735,,BCJ area G,15.01,20.4,8,silcrete,Flake local G4,Area 1
1,1736,,BCJ area G,15.46,20.65,8,silcrete,Flake local G4,Area 1
1,1737,,BCJ area G,15.94,20.81,8,silcrete,Flake local G4,Area 1
1,1738,,BCJ area G,15.69,20.65,8,silcrete,Flake local G4,Area 1
1,1739,,BCJ area G,15.92,20.81,8,silcrete,Flake local G4,Area 1
1,1740,,BCJ area G,15.81,20.5,8,silcrete,Flake local G4,Area 1
1,1741,,BCJ area G,15.21,20.91,8,silcrete,Flake local G4,Area 1
1,1742,,BCJ area G,15.46,21.16,8,silcrete,Flake local G4,Area 1
1,1743,,BCJ area G,15.32,20.35,8,silcrete,Flake local G4,Area 1
1,1744,,BCJ area G,15.46,20.56,8,silcrete,Flake local G4,Area 1
1,1745,,BCJ area G,15.58,20.4,8,silcrete,Flake local G4,Area 1
1,1746,,BCJ area G,15.52,20.61,8,silcrete,Flake local G4,Area 1
1,1747,,BCJ area G,15.7,20.77,8,silcrete,Flake local G4,Area 1
1,1748,,BCJ area G,15.45,20.52,10,silcrete,Flake local G4,Area 1
1,1749,,BCJ area G,15.59,20.77,10,silcrete,Flake local G4,Area 1
1,1750,,BCJ area G,15.4,20.5,10,silcrete,Backed artefact imported,Area 1
1,1751,,BCJ area G,15.14,20.87,10,silcrete,Flake local G4,Area 1
1,1752,,BCJ area G,15.14,20.5,10,silcrete,Flake local G4,Area 1
1,1754,,BCJ area G,15.47,20.91,10,silcrete,Flake local G4,Area 1
1,1755,,BCJ area G,15.32,20.66,10,silcrete,Flake local G4,Area 1
1,1756,,BCJ area G,15.15,20.91,10,silcrete,Flake local G4,Area 1
1,1765,,BCJ area G,15.29,20.01,12,silcrete,Flake local G4,Area 1
1,1767,,BCJ area G,15.76,20.36,12,silcrete,Flake local G4,Area 1
1,1796,,BCJ area G,15.15,20.77,8,chert,Flake local G4,Area 1
1,1822,,BCJ area G,4.44,20.48,4,silcrete,Flake local G4,Area 1
1,1831,,BCJ area G,8.25,20.25,8,chert,Flake local G4,Area 1
1,1832,,BCJ area G,10,20,4,silcrete,Backed artefact local G4,Area 1
1,1837,,BCJ area G,10.25,20.69,6,silcrete,Flake local G4,Area 1
1,1843,,BCJ area G,11,20,4,silcrete,Flake local G4,Area 1
1,1844,,BCJ area G,11.25,20.25,4,silcrete,Flake local G4,Area 1
1,1845,,BCJ area G,11.43,20.41,4,silcrete,Flake local G4,Area 1
1,1848,,BCJ area G,11.26,20.66,6,silcrete,Flake local G4,Area 1
1,1851,,BCJ area G,11.73,20.15,6,silcrete,Flake local G4,Area 1
1,1853,,BCJ area G,11.53,20.21,6,silcrete,Flake local G4,Area 1
1,1855,,BCJ area G,11.17,20.31,6,silcrete,Flake local G4,Area 1
1,1859,,BCJ area G,11.27,20.27,10,silcrete,Flake local G4,Area 1
1,1860,,BCJ area G,11.45,20.43,10,silcrete,Flake local G4,Area 1
1,1863,,BCJ area G,12,20,4,silcrete,Flake local G4,Area 1
1,1864,,BCJ area G,12.215,20.25,4,silcrete,Flake local G4,Area 1
1,1865,,BCJ area G,12.465,20.5,6,silcrete,Flake local G4,Area 1
1,1866,,BCJ area G,12.715,20.74,6,silcrete,Flake local G4,Area 1
1,1867,,BCJ area G,12.785,20.2,6,silcrete,Flake local G4,Area 1
1,1868,,BCJ area G,12.215,20.74,6,silcrete,Flake local G4,Area 1
1,1869,,BCJ area G,12.465,20.15,8,silcrete,Flake local G4,Area 1
1,1870,,BCJ area G,12.465,20.84,8,silcrete,Flake local G4,Area 1
1,1871,,BCJ area G,12.365,20.15,8,silcrete,Flake local G4,Area 1
1,2227,,BCJ area G,18.65,20.25,4,silcrete,Flake local G4,Area 1
1,2228,,BCJ area G,18.93,20.41,4,silcrete,Flake local G4,Area 1
1,2229,,BCJ area G,18.98,20.66,4,silcrete,Flake local G4,Area 1
1,2230,,BCJ area G,18.01,20.41,4,silcrete,Flake local G4,Area 1
1,2235,,BCJ area G,18.31,20.05,6,silcrete,Flake local G4,Area 1
1,2236,,BCJ area G,18.66,20.76,6,silcrete,Flake local G4,Area 1
1,2237,,BCJ area G,18.16,20.56,6,silcrete,Flake local G4,Area 1
1,2238,,BCJ area G,18.02,20.02,6,silcrete,Flake local G4,Area 1
1,2243,,BCJ area G,18.81,20.12,8,silcrete,Backed artefact local G4,Area 1
1,2244,,BCJ area G,18.81,20.12,8,silcrete,Flake local G4,Area 1
1,2245,,BCJ area G,18.52,20.48,8,silcrete,Flake local G4,Area 1
1,2246,,BCJ area G,18.46,20.12,8,silcrete,Flake local G4,Area 1
1,2247,,BCJ area G,18.72,20.58,8,silcrete,Flake local G4,Area 1
1,2248,,BCJ area G,18.32,20.38,8,silcrete,Flake local G4,Area 1
1,2249,,BCJ area G,18.28,20.58,8,silcrete,Flake local G4,Area 1
1,2250,,BCJ area G,18.14,20.58,8,silcrete,Flake local G4,Area 1
1,2251,,BCJ area G,18.79,20.83,8,silcrete,Flake local G4,Area 1
1,2256,,BCJ area G,18.58,20.68,10,silcrete,Flake local G4,Area 1
1,2257,,BCJ area G,18.28,20.68,10,silcrete,Flake local G4,Area 1
1,2258,,BCJ area G,18.44,20.83,10,silcrete,Flake local G4,Area 1
1,2261,,BCJ area G,19.25,20.25,4,silcrete,Flake local G4,Area 1
1,2262,,BCJ area G,19.43,20.41,4,silcrete,Flake local G4,Area 1
1,2263,,BCJ area G,19.68,20.66,4,silcrete,Backed artefact local G4,Area 1
1,2274,,BCJ area G,19.5,20.3,6,silcrete,Scraper imported,Area 1
1,2275,,BCJ area G,19.69,20.12,6,silcrete,Flake local G4,Area 1
1,2276,,BCJ area G,19.49,20.12,6,silcrete,Flake local G4,Area 1
1,2277,,BCJ area G,19.03,20.43,6,silcrete,Flake local G4,Area 1
1,2284,,BCJ area G,19.5,20.6,8,silcrete,Scraper imported,Area 1
1,2287,,BCJ area G,20,20,4,silcrete,Flake local G4,Area 1
1,2288,,BCJ area G,20.25,20.25,4,silcrete,Flake local G4,Area 1
1,2289,,BCJ area G,20.43,20.41,4,silcrete,Flake local G4,Area 1
1,2290,,BCJ area G,20.68,20.66,4,silcrete,Flake local G4,Area 1
1,2293,,BCJ area G,20.39,20.51,4,silcrete,Flake local G4,Area 1
1,2296,,BCJ area G,20.5,20.1,6,chert,Backed artefact imported,Area 1
1,2297,,BCJ area G,20.26,20.76,6,silcrete,Flake local G4,Area 1
1,2327,,BCJ area G,22.43,20.41,4,silcrete,Flake local G4,Area 1
1,2407,,BCJ area G,19.12,17.37,4,silcrete,Flake local G4,Area 1
1,2408,,BCJ area G,19.6,17.8,4,chert,Flake local G4,Area 1
1,2410,,BCJ area G,19.88,17.1,6,silcrete,Flake local G4,Area 1
1,2416,,BCJ area G,19.29,17.51,6,silcrete,Flake local G4,Area 1
1,2417,,BCJ area G,19.75,17.2,8,silcrete,Flake local G4,Area 1
1,2418,,BCJ area G,19.95,17.61,8,silcrete,Flake local G4,Area 1
1,2419,,BCJ area G,19.4,17.86,8,silcrete,Flake local G4,Area 1
1,2490,,BCJ area G,17.98,13.1,6,silcrete,Flake local G4,Area 1
1,2614,,BCJ area G,15,17,2,silcrete,Flake local G4,Area 1
1,2616,,BCJ area G,15.42,17.47,4,silcrete,Flake local G4,Area 1
1,2617,,BCJ area G,15.67,17.92,4,silcrete,Backed artefact local G4,Area 1
1,2618,,BCJ area G,15.01,17.47,4,silcrete,Flake local G4,Area 1
1,2619,,BCJ area G,15.98,17.01,4,silcrete,Flake local G4,Area 1
1,2620,,BCJ area G,15.38,17.67,4,silcrete,Flake local G4,Area 1
1,2621,,BCJ area G,15.28,17.1,4,silcrete,Flake local G4,Area 1
1,2622,,BCJ area G,15.53,17.45,4,silcrete,Flake local G4,Area 1
1,2623,,BCJ area G,15.71,17.71,4,silcrete,Flake local G4,Area 1
1,2624,,BCJ area G,15.96,17.46,4,silcrete,Flake local G4,Area 1
1,2625,,BCJ area G,15.29,17.71,4,silcrete,Flake local G4,Area 1
1,2626,,BCJ area G,15.75,17.2,4,silcrete,Flake local G4,Area 1
1,2627,,BCJ area G,15.15,17.81,4,silcrete,Flake local G4,Area 1
1,2632,,BCJ area G,15.01,17.02,6,silcrete,Flake local G4,Area 1
1,2633,,BCJ area G,15.17,17.52,6,silcrete,Flake local G4,Area 1
1,2634,,BCJ area G,15.75,17.15,6,silcrete,Flake local G4,Area 1
1,2635,,BCJ area G,15.15,17.72,6,silcrete,Flake local G4,Area 1
1,2636,,BCJ area G,15.05,17.15,6,silcrete,Flake local G4,Area 1
1,2637,,BCJ area G,15.3,17.54,6,silcrete,Flake local G4,Area 1
1,2638,,BCJ area G,15.48,17.86,6,silcrete,Flake local G4,Area 1
1,2639,,BCJ area G,15.73,17.31,6,silcrete,Flake local G4,Area 1
1,2640,,BCJ area G,15.06,17.86,6,silcrete,Flake local G4,Area 1
1,2641,,BCJ area G,15.91,17.25,6,silcrete,Flake local G4,Area 1
1,2642,,BCJ area G,15.31,17.96,6,silcrete,Flake local G4,Area 1
1,2643,,BCJ area G,15.06,17.01,6,silcrete,Flake local G4,Area 1
1,2644,,BCJ area G,15.3,17.22,6,silcrete,Flake local G4,Area 1
1,2645,,BCJ area G,15.48,17.48,6,silcrete,Flake local G4,Area 1
1,2646,,BCJ area G,15.73,17.93,6,silcrete,Flake local G4,Area 1
1,2647,,BCJ area G,15.07,17.58,6,silcrete,Flake local G4,Area 1
1,2652,,BCJ area G,15.46,17.72,8,silcrete,Flake local G4,Area 1
1,2655,,BCJ area G,15.81,17.21,8,silcrete,Flake local G4,Area 1
1,2656,,BCJ area G,15.21,17.92,8,silcrete,Flake local G4,Area 1
1,2657,,BCJ area G,15.46,17.97,8,silcrete,Flake local G4,Area 1
1,2658,,BCJ area G,15.22,17.06,8,silcrete,Flake local G4,Area 1
1,2659,,BCJ area G,15.46,17.37,8,silcrete,Flake local G4,Area 1
1,2660,,BCJ area G,15.64,17.53,8,silcrete,Flake local G4,Area 1
1,2661,,BCJ area G,15.89,17.98,8,silcrete,Flake local G4,Area 1
1,2662,,BCJ area G,15.23,17.63,8,silcrete,Flake local G4,Area 1
1,2663,,BCJ area G,16.2,17.16,8,silcrete,Flake local G4,Area 1
1,2664,,BCJ area G,15.6,17.83,8,silcrete,Flake local G4,Area 1
1,2665,,BCJ area G,15.5,17.16,8,silcrete,Flake local G4,Area 1
1,2666,,BCJ area G,15.75,17.51,8,silcrete,Flake local G4,Area 1
1,2667,,BCJ area G,15.93,17.25,8,silcrete,Flake local G4,Area 1
1,2668,,BCJ area G,15.85,17.65,8,silcrete,Flake local G4,Area 1
1,2669,,BCJ area G,15.51,17.35,8,silcrete,Flake local G4,Area 1
1,2670,,BCJ area G,15.97,17.36,8,silcrete,Flake local G4,Area 1
1,2671,,BCJ area G,15.37,17.45,8,silcrete,Flake local G4,Area 1
1,2672,,BCJ area G,15.12,17.1,8,silcrete,Flake local G4,Area 1
1,2673,,BCJ area G,15.36,17.31,8,silcrete,Flake local G4,Area 1
1,2674,,BCJ area G,15.54,17.67,8,silcrete,Flake local G4,Area 1
1,2675,,BCJ area G,15.79,17.22,8,silcrete,Flake local G4,Area 1
1,2676,,BCJ area G,15.13,17.67,8,silcrete,Flake local G4,Area 1
1,2684,,BCJ area G,15.87,17.3,10,silcrete,Flake local G4,Area 1
1,2685,,BCJ area G,15.27,17.85,10,silcrete,Flake local G4,Area 1
1,2686,,BCJ area G,15.52,17.8,10,silcrete,Flake local G4,Area 1
1,2690,,BCJ area G,14,17,2,silcrete,Flake local G4,Area 1
1,2692,,BCJ area G,14.42,17.37,4,silcrete,Flake local G4,Area 1
1,2693,,BCJ area G,14.67,17.92,4,silcrete,Flake local G4,Area 1
1,2694,,BCJ area G,14.01,17.37,4,silcrete,Flake local G4,Area 1
1,2695,,BCJ area G,14.98,17.1,4,silcrete,Flake local G4,Area 1
1,2699,,BCJ area G,14.71,17.51,6,silcrete,Flake local G4,Area 1
1,2700,,BCJ area G,14.96,17.76,6,silcrete,Flake local G4,Area 1
1,2701,,BCJ area G,14.29,17.51,6,silcrete,Flake local G4,Area 1
1,2702,,BCJ area G,14.75,17.2,6,silcrete,Flake local G4,Area 1
1,2703,,BCJ area G,14.15,17.81,6,silcrete,Flake local G4,Area 1
1,2704,,BCJ area G,14.4,17.86,6,silcrete,Flake local G4,Area 1
1,2705,,BCJ area G,14.16,17.05,6,silcrete,Flake local G4,Area 1
1,2706,,BCJ area G,14.4,17.26,6,silcrete,Flake local G4,Area 1
1,2709,,BCJ area G,14.17,17.52,8,silcrete,Flake local G4,Area 1
1,2710,,BCJ area G,14.94,17.95,8,silcrete,Flake local G4,Area 1
1,2711,,BCJ area G,14.34,17.52,8,silcrete,Flake local G4,Area 1
1,2712,,BCJ area G,14.84,17.15,8,silcrete,Flake local G4,Area 1
1,2713,,BCJ area G,14.69,17.4,8,silcrete,Flake local G4,Area 1
1,2714,,BCJ area G,14.67,17.86,8,silcrete,Flake local G4,Area 1
1,2715,,BCJ area G,14.92,17.81,8,silcrete,Flake local G4,Area 1
1,2716,,BCJ area G,14.25,17.76,8,silcrete,Flake local G4,Area 1
1,2718,,BCJ area G,14.31,17.96,8,silcrete,Flake local G4,Area 1
1,2719,,BCJ area G,14.06,17.01,8,silcrete,Flake local G4,Area 1
1,2720,,BCJ area G,14.53,17.22,8,silcrete,Flake local G4,Area 1
1,2721,,BCJ area G,14.78,17.48,8,silcrete,Flake local G4,Area 1
1,2722,,BCJ area G,14.73,17.93,8,silcrete,Flake local G4,Area 1
1,2723,,BCJ area G,14.07,17.48,8,silcrete,Flake local G4,Area 1
1,2724,,BCJ area G,14.58,17.11,8,silcrete,Flake local G4,Area 1
1,2725,,BCJ area G,14.58,17.48,8,silcrete,Flake local G4,Area 1
1,2726,,BCJ area G,14.03,17.11,8,silcrete,Flake local G4,Area 1
1,2728,,BCJ area G,14.46,17.72,8,silcrete,Flake local G4,Area 1
1,2729,,BCJ area G,14.88,17.77,8,silcrete,Flake local G4,Area 1
1,2734,,BCJ area G,14.92,17.06,10,silcrete,Flake local G4,Area 1
1,2736,,BCJ area G,14.64,17.43,10,silcrete,Flake local G4,Area 1
1,2737,,BCJ area G,14.89,17.98,10,silcrete,Flake local G4,Area 1
1,2738,,BCJ area G,14.23,17.43,10,silcrete,Flake local G4,Area 1
1,2739,,BCJ area G,14.8,17.96,10,silcrete,Flake local G4,Area 1
1,2740,,BCJ area G,14.72,17.73,10,silcrete,Flake local G4,Area 1
1,2741,,BCJ area G,14.61,17.96,10,silcrete,Flake local G4,Area 1
1,2742,,BCJ area G,14.35,17.41,10,silcrete,Flake local G4,Area 1
1,2743,,BCJ area G,14.53,17.95,10,silcrete,Flake local G4,Area 1
1,2745,,BCJ area G,14.11,17.25,12,silcrete,Flake local G4,Area 1
1,2747,,BCJ area G,14.37,17.35,14,silcrete,Flake local G4,Area 1
1,2752,,BCJ area G,13.84,17.81,4,silcrete,Flake local G4,Area 1
1,2753,,BCJ area G,13.42,17.37,4,silcrete,Flake local G4,Area 1
1,2755,,BCJ area G,13.01,17.37,4,silcrete,Flake local G4,Area 1
1,2756,,BCJ area G,13.98,17.1,6,silcrete,Flake local G4,Area 1
1,2757,,BCJ area G,13.38,17.47,6,silcrete,Flake local G4,Area 1
1,2758,,BCJ area G,13.88,17.71,6,silcrete,Flake local G4,Area 1
1,2759,,BCJ area G,13.53,17.35,6,silcrete,Flake local G4,Area 1
1,2760,,BCJ area G,13.71,17.51,6,silcrete,Flake local G4,Area 1
1,2762,,BCJ area G,13.29,17.51,6,silcrete,Flake local G4,Area 1
1,2763,,BCJ area G,13.75,17.92,6,silcrete,Flake local G4,Area 1
1,2765,,BCJ area G,13.4,17.86,8,silcrete,Flake local G4,Area 1
1,2766,,BCJ area G,13.16,17.05,8,silcrete,Flake local G4,Area 1
1,2767,,BCJ area G,13.4,17.26,8,silcrete,Flake local G4,Area 1
1,2769,,BCJ area G,13.83,17.67,8,silcrete,Flake local G4,Area 1
1,2770,,BCJ area G,13.17,17.42,8,silcrete,Flake local G4,Area 1
1,2771,,BCJ area G,13.94,17.15,8,silcrete,Flake local G4,Area 1
1,2772,,BCJ area G,13.34,17.52,8,silcrete,Flake local G4,Area 1
1,2773,,BCJ area G,13.24,17.75,10,silcrete,Flake local G4,Area 1
1,2774,,BCJ area G,13.55,17.4,10,silcrete,Flake local G4,Area 1
1,2776,,BCJ area G,13.92,17.81,10,silcrete,Flake local G4,Area 1
1,2777,,BCJ area G,13.67,17.97,12,silcrete,Flake local G4,Area 1
1,2780,,BCJ area G,16.24,20.11,2,silcrete,Flake local G4,Area 1
1,2781,,BCJ area G,16.42,20.37,2,silcrete,Flake local G4,Area 1
1,2783,,BCJ area G,16.01,20.37,2,silcrete,Flake local G4,Area 1
1,2786,,BCJ area G,16.28,20.01,4,silcrete,Backed artefact local G4,Area 1
1,2787,,BCJ area G,16.63,20.25,4,silcrete,Flake local G4,Area 1
1,2788,,BCJ area G,16.81,20.61,4,silcrete,Flake local G4,Area 1
1,2789,,BCJ area G,16.96,20.86,4,silcrete,Flake local G4,Area 1
1,2790,,BCJ area G,16.39,20.51,4,silcrete,Flake local G4,Area 1
1,2795,,BCJ area G,16.4,20.26,6,silcrete,Flake local G4,Area 1
1,2796,,BCJ area G,16.78,20.42,6,silcrete,Flake local G4,Area 1
1,2797,,BCJ area G,16.83,20.77,6,silcrete,Flake local G4,Area 1
1,2798,,BCJ area G,16.17,20.42,6,silcrete,Flake local G4,Area 1
1,2799,,BCJ area G,17.14,20.15,6,silcrete,Flake local G4,Area 1
1,2800,,BCJ area G,16.74,20.62,6,silcrete,Flake local G4,Area 1
1,2801,,BCJ area G,16.44,20.15,6,silcrete,Flake local G4,Area 1
1,2802,,BCJ area G,16.79,20.4,6,silcrete,Flake local G4,Area 1
1,2803,,BCJ area G,16.97,20.76,6,silcrete,Flake local G4,Area 1
1,2804,,BCJ area G,16.79,20.91,6,silcrete,Flake local G4,Area 1
1,2808,,BCJ area G,16.06,20.01,6,silcrete,Backed artefact local G4,Area 1
1,2809,,BCJ area G,16.3,20.22,6,silcrete,Flake local G4,Area 1
1,2810,,BCJ area G,16.68,20.48,6,silcrete,Flake local G4,Area 1
1,2811,,BCJ area G,16.83,20.73,6,silcrete,Flake local G4,Area 1
1,2812,,BCJ area G,16.17,20.38,6,silcrete,Flake local G4,Area 1
1,2813,,BCJ area G,16.68,20.11,6,silcrete,Flake local G4,Area 1
1,2814,,BCJ area G,16.18,20.58,6,silcrete,Flake local G4,Area 1
1,2815,,BCJ area G,16.03,20.01,8,silcrete,Flake local G4,Area 1
1,2816,,BCJ area G,16.28,20.36,8,silcrete,Flake local G4,Area 1
1,2817,,BCJ area G,16.46,20.62,8,silcrete,Flake local G4,Area 1
1,2818,,BCJ area G,16.38,20.87,8,silcrete,Flake local G4,Area 1
1,2819,,BCJ area G,16.04,20.62,8,silcrete,Flake local G4,Area 1
1,2820,,BCJ area G,16.81,20.21,8,silcrete,Flake local G4,Area 1
1,2821,,BCJ area G,16.11,20.92,8,silcrete,Flake local G4,Area 1
1,2822,,BCJ area G,16.66,20.87,8,silcrete,Flake local G4,Area 1
1,2823,,BCJ area G,16.22,20.06,8,silcrete,Flake local G4,Area 1
1,2824,,BCJ area G,16.66,20.27,8,silcrete,Flake local G4,Area 1
1,2825,,BCJ area G,16.74,20.53,8,silcrete,Flake local G4,Area 1
1,2826,,BCJ area G,16.99,20.78,8,silcrete,Flake local G4,Area 1
1,2827,,BCJ area G,16.23,20.53,8,silcrete,Flake local G4,Area 1
1,2828,,BCJ area G,16.86,20.16,8,silcrete,Flake local G4,Area 1
1,2829,,BCJ area G,16.16,20.63,8,silcrete,Flake local G4,Area 1
1,2830,,BCJ area G,16.06,20.16,8,silcrete,Flake local G4,Area 1
1,2831,,BCJ area G,16.31,20.41,8,silcrete,Flake local G4,Area 1
1,2836,,BCJ area G,16.37,20.35,10,silcrete,Flake local G4,Area 1
1,2837,,BCJ area G,12.8,19.05,2,silcrete,Flake local G4,Area 1
1,2838,,BCJ area G,12.24,19.21,2,silcrete,Flake local G4,Area 1
1,2839,,BCJ area G,12.42,19.37,2,silcrete,Flake local G4,Area 1
1,2842,,BCJ area G,12.74,19.03,4,silcrete,Flake local G4,Area 1
1,2843,,BCJ area G,12.14,19.87,4,silcrete,Flake local G4,Area 1
1,2845,,BCJ area G,12.29,19.35,4,silcrete,Flake local G4,Area 1
1,2846,,BCJ area G,12.47,19.51,4,silcrete,Flake local G4,Area 1
1,2848,,BCJ area G,12.65,19.11,4,silcrete,Flake local G4,Area 1
1,2849,,BCJ area G,12.75,19.17,4,silcrete,Flake local G4,Area 1
1,2850,,BCJ area G,12.15,19.62,4,silcrete,Flake local G4,Area 1
1,2854,,BCJ area G,12.82,19.07,6,silcrete,Flake local G4,Area 1
1,2855,,BCJ area G,12.46,19.31,6,silcrete,Flake local G4,Area 1
1,2856,,BCJ area G,12.64,19.57,6,silcrete,Flake local G4,Area 1
1,2858,,BCJ area G,12.93,19.97,6,silcrete,Flake local G4,Area 1
1,2859,,BCJ area G,12.96,19.18,6,silcrete,Flake local G4,Area 1
1,2860,,BCJ area G,12.36,19.57,6,silcrete,Flake local G4,Area 1
1,2861,,BCJ area G,12.46,19.2,6,silcrete,Flake local G4,Area 1
1,2862,,BCJ area G,12.51,19.45,6,silcrete,Backed artefact local G4,Area 1
1,2863,,BCJ area G,12.69,19.68,6,silcrete,Flake local G4,Area 1
1,2864,,BCJ area G,12.94,19.86,6,silcrete,Flake local G4,Area 1
1,2865,,BCJ area G,12.77,19.69,6,silcrete,Flake local G4,Area 1
1,2866,,BCJ area G,12.97,19.3,6,silcrete,Flake local G4,Area 1
1,2867,,BCJ area G,12.37,19.71,6,silcrete,Flake local G4,Area 1
1,2868,,BCJ area G,12.62,19.96,6,silcrete,Flake local G4,Area 1
1,2869,,BCJ area G,12.68,19.15,6,silcrete,Flake local G4,Area 1
1,2870,,BCJ area G,12.62,19.66,6,silcrete,Flake local G4,Area 1
1,2871,,BCJ area G,12.8,19.52,6,silcrete,Flake local G4,Area 1
1,2872,,BCJ area G,12.2,19.46,6,silcrete,Flake local G4,Area 1
1,2873,,BCJ area G,12.45,19.71,6,silcrete,Flake local G4,Area 1
1,2874,,BCJ area G,12.21,19.4,6,silcrete,Flake local G4,Area 1
1,2875,,BCJ area G,12.55,19.71,6,silcrete,Flake local G4,Area 1
1,2876,,BCJ area G,12.27,19.45,6,silcrete,Flake local G4,Area 1
1,2879,,BCJ area G,12.94,19.87,6,silcrete,Flake local G4,Area 1
1,2880,,BCJ area G,12.28,19.82,6,silcrete,Flake local G4,Area 1
1,2881,,BCJ area G,12.97,19.55,6,silcrete,Flake local G4,Area 1
1,2884,,BCJ area G,12.47,19.8,8,silcrete,Flake local G4,Area 1
1,2885,,BCJ area G,12.65,19.96,8,silcrete,Flake local G4,Area 1
1,2886,,BCJ area G,12.9,19.76,8,silcrete,Flake local G4,Area 1
1,2887,,BCJ area G,12.28,19.26,8,silcrete,Flake local G4,Area 1
1,2888,,BCJ area G,12.62,19.78,8,silcrete,Flake local G4,Area 1
1,2889,,BCJ area G,12.02,19.86,8,silcrete,Flake local G4,Area 1
1,2890,,BCJ area G,12.27,19.72,8,silcrete,Flake local G4,Area 1
1,2893,,BCJ area G,12.45,19.67,8,silcrete,Flake local G4,Area 1
1,2894,,BCJ area G,12.28,19.12,8,silcrete,Flake local G4,Area 1
1,2895,,BCJ area G,12.62,19.21,8,silcrete,Flake local G4,Area 1
1,2897,,BCJ area G,12.27,19.28,8,silcrete,Flake local G4,Area 1
1,2900,,BCJ area G,19,19,4,silcrete,Flake local G4,Area 1
1,2901,,BCJ area G,19.24,19.21,4,silcrete,Flake local G4,Area 1
1,2904,,BCJ area G,19.01,19.37,6,silcrete,Flake local G4,Area 1
1,2905,,BCJ area G,19.98,19.1,6,silcrete,Flake local G4,Area 1
1,2907,,BCJ area G,19.28,19.1,6,silcrete,Flake local G4,Area 1
1,2912,,BCJ area G,19.75,19.2,8,silcrete,Flake local G4,Area 1
1,2914,,BCJ area G,19.4,19.86,10,silcrete,Flake local G4,Area 1
1,2915,,BCJ area G,18,19,4,silcrete,Flake local G4,Area 1
1,2916,,BCJ area G,18.24,19.21,4,silcrete,Flake local G4,Area 1
1,2917,,BCJ area G,18.42,19.37,4,silcrete,Flake local G4,Area 1
1,2918,,BCJ area G,18.67,19.62,4,silcrete,Flake local G4,Area 1
