order,SpecimenID,Image.J.ID,Site,Pit,X,Y,Spit,TP.spit,Category,Raw.material,artefact,Key,activity_area,Nodule,Retouch,Use wear,CONJOIN SET,Breakage
2238,NA,NA,BCJ area G,line,5.2,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2239,NA,NA,BCJ area G,line,5.3,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2240,NA,NA,BCJ area G,line,5.4,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2241,NA,NA,BCJ area G,line,5.5,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2242,NA,NA,BCJ area G,line,5.6,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2243,NA,NA,BCJ area G,line,5.7,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2244,NA,NA,BCJ area G,line,5.8,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2245,NA,NA,BCJ area G,line,5.9,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2246,NA,NA,BCJ area G,line,6,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2247,NA,NA,BCJ area G,line,6.1,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2248,NA,NA,BCJ area G,line,6.2,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2249,NA,NA,BCJ area G,line,6.3,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2250,NA,NA,BCJ area G,line,6.4,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2251,NA,NA,BCJ area G,line,6.5,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2252,NA,NA,BCJ area G,line,6.6,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2253,NA,NA,BCJ area G,line,6.7,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2254,NA,NA,BCJ area G,line,6.8,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2255,NA,NA,BCJ area G,line,6.9,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2256,NA,NA,BCJ area G,line,7,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2257,NA,NA,BCJ area G,line,7.1,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2258,NA,NA,BCJ area G,line,7.2,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2259,NA,NA,BCJ area G,line,7.3,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2260,NA,NA,BCJ area G,line,7.4,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2261,NA,NA,BCJ area G,line,7.5,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2262,NA,NA,BCJ area G,line,7.6,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2263,NA,NA,BCJ area G,line,7.7,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2264,NA,NA,BCJ area G,line,7.8,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2265,NA,NA,BCJ area G,line,7.9,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2266,NA,NA,BCJ area G,line,8,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2267,NA,NA,BCJ area G,line,8.1,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2268,NA,NA,BCJ area G,line,8.2,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2269,NA,NA,BCJ area G,line,8.3,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2270,NA,NA,BCJ area G,line,8.4,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2271,NA,NA,BCJ area G,line,8.5,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2272,NA,NA,BCJ area G,line,8.6,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2273,NA,NA,BCJ area G,line,8.7,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2274,NA,NA,BCJ area G,line,8.8,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2275,NA,NA,BCJ area G,line,8.9,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2276,NA,NA,BCJ area G,line,9,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2277,NA,NA,BCJ area G,line,9.1,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2278,NA,NA,BCJ area G,line,9.2,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2279,NA,NA,BCJ area G,line,9.3,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2280,NA,NA,BCJ area G,line,9.4,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2281,NA,NA,BCJ area G,line,9.5,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2282,NA,NA,BCJ area G,line,9.6,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2283,NA,NA,BCJ area G,line,9.7,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2284,NA,NA,BCJ area G,line,9.8,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2285,NA,NA,BCJ area G,line,9.9,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2286,NA,NA,BCJ area G,line,10,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2287,NA,NA,BCJ area G,line,10.1,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2288,NA,NA,BCJ area G,line,10.2,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2289,NA,NA,BCJ area G,line,10.3,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2290,NA,NA,BCJ area G,line,10.4,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2291,NA,NA,BCJ area G,line,10.5,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2292,NA,NA,BCJ area G,line,10.6,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2293,NA,NA,BCJ area G,line,10.7,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2294,NA,NA,BCJ area G,line,10.8,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2295,NA,NA,BCJ area G,line,10.9,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2296,NA,NA,BCJ area G,line,11,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2297,NA,NA,BCJ area G,line,11.1,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2298,NA,NA,BCJ area G,line,11.2,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2299,NA,NA,BCJ area G,line,11.3,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2300,NA,NA,BCJ area G,line,11.4,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2301,NA,NA,BCJ area G,line,11.5,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2302,NA,NA,BCJ area G,line,11.6,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2303,NA,NA,BCJ area G,line,11.7,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2304,NA,NA,BCJ area G,line,11.8,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2305,NA,NA,BCJ area G,line,11.9,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2306,NA,NA,BCJ area G,line,12,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2307,NA,NA,BCJ area G,line,20.1,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2308,NA,NA,BCJ area G,line,20.2,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2309,NA,NA,BCJ area G,line,20.3,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2310,NA,NA,BCJ area G,line,20.4,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2311,NA,NA,BCJ area G,line,20.5,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2312,NA,NA,BCJ area G,line,20.6,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2313,NA,NA,BCJ area G,line,20.7,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2314,NA,NA,BCJ area G,line,20.8,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2315,NA,NA,BCJ area G,line,20.9,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2316,NA,NA,BCJ area G,line,21,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2317,NA,NA,BCJ area G,line,21.1,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2318,NA,NA,BCJ area G,line,21.2,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2319,NA,NA,BCJ area G,line,21.3,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2320,NA,NA,BCJ area G,line,21.4,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2321,NA,NA,BCJ area G,line,21.5,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2322,NA,NA,BCJ area G,line,21.6,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2323,NA,NA,BCJ area G,line,21.7,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2324,NA,NA,BCJ area G,line,21.8,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2325,NA,NA,BCJ area G,line,21.9,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2326,NA,NA,BCJ area G,line,22,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2327,NA,NA,BCJ area G,line,22.1,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2328,NA,NA,BCJ area G,line,22.2,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2329,NA,NA,BCJ area G,line,22.3,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2330,NA,NA,BCJ area G,line,22.4,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2331,NA,NA,BCJ area G,line,22.5,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2332,NA,NA,BCJ area G,line,22.6,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2333,NA,NA,BCJ area G,line,22.7,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2334,NA,NA,BCJ area G,line,22.8,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2335,NA,NA,BCJ area G,line,22.9,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2336,NA,NA,BCJ area G,line,23,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2337,NA,NA,BCJ area G,line,23.1,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2338,NA,NA,BCJ area G,line,23.2,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2339,NA,NA,BCJ area G,line,23.3,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2340,NA,NA,BCJ area G,line,23.4,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2341,NA,NA,BCJ area G,line,23.5,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2342,NA,NA,BCJ area G,line,23.6,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2343,NA,NA,BCJ area G,line,23.7,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2344,NA,NA,BCJ area G,line,23.8,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2345,NA,NA,BCJ area G,line,23.9,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2346,NA,NA,BCJ area G,line,24,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2347,NA,NA,BCJ area G,line,24.1,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2348,NA,NA,BCJ area G,line,24.2,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2349,NA,NA,BCJ area G,line,24.3,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2350,NA,NA,BCJ area G,line,24.4,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2351,NA,NA,BCJ area G,line,24.5,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2352,NA,NA,BCJ area G,line,24.6,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2353,NA,NA,BCJ area G,line,24.7,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2354,NA,NA,BCJ area G,line,24.8,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2355,NA,NA,BCJ area G,line,24.9,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2356,NA,NA,BCJ area G,line,25,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2357,NA,NA,BCJ area G,line,25.1,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2358,NA,NA,BCJ area G,line,25.2,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2359,NA,NA,BCJ area G,line,25.3,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2360,NA,NA,BCJ area G,line,25.4,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2361,NA,NA,BCJ area G,line,25.5,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2362,NA,NA,BCJ area G,line,25.6,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2363,NA,NA,BCJ area G,line,25.7,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2364,NA,NA,BCJ area G,line,25.8,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2365,NA,NA,BCJ area G,line,25.9,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2366,NA,NA,BCJ area G,line,26,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2367,NA,NA,BCJ area G,line,26.1,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2368,NA,NA,BCJ area G,line,26.2,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2369,NA,NA,BCJ area G,line,26.3,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2370,NA,NA,BCJ area G,line,26.4,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2371,NA,NA,BCJ area G,line,26.5,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2372,NA,NA,BCJ area G,line,26.6,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2373,NA,NA,BCJ area G,line,26.7,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2374,NA,NA,BCJ area G,line,26.8,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2375,NA,NA,BCJ area G,line,26.9,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2376,NA,NA,BCJ area G,line,27,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2377,NA,NA,BCJ area G,line,27.1,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2378,NA,NA,BCJ area G,line,27.2,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2379,NA,NA,BCJ area G,line,27.3,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2380,NA,NA,BCJ area G,line,27.4,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2381,NA,NA,BCJ area G,line,27.5,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2382,NA,NA,BCJ area G,line,27.6,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2383,NA,NA,BCJ area G,line,27.7,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2384,NA,NA,BCJ area G,line,27.8,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2385,NA,NA,BCJ area G,line,27.9,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2386,NA,NA,BCJ area G,line,28,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2387,NA,NA,BCJ area G,line,28.1,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2388,NA,NA,BCJ area G,line,28.2,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2389,NA,NA,BCJ area G,line,28.3,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2390,NA,NA,BCJ area G,line,28.4,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2391,NA,NA,BCJ area G,line,28.5,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2392,NA,NA,BCJ area G,line,28.6,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2393,NA,NA,BCJ area G,line,28.7,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2394,NA,NA,BCJ area G,line,28.8,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2395,NA,NA,BCJ area G,line,28.9,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2396,NA,NA,BCJ area G,line,29,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2397,NA,NA,BCJ area G,line,29.1,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2398,NA,NA,BCJ area G,line,29.2,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2399,NA,NA,BCJ area G,line,29.3,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2400,NA,NA,BCJ area G,line,29.4,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2401,NA,NA,BCJ area G,line,29.5,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2402,NA,NA,BCJ area G,line,29.6,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2403,NA,NA,BCJ area G,line,29.7,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2404,NA,NA,BCJ area G,line,29.8,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2405,NA,NA,BCJ area G,line,29.9,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2406,NA,NA,BCJ area G,line,30,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2407,NA,NA,BCJ area G,line,1,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2408,NA,NA,BCJ area G,line,20,20,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2440,NA,NA,BCJ area G,line,12,19.9,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2441,NA,NA,BCJ area G,line,20,19.9,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2478,NA,NA,BCJ area G,line,12,19.8,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2479,NA,NA,BCJ area G,line,20,19.8,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2526,NA,NA,BCJ area G,line,12,19.7,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2527,NA,NA,BCJ area G,line,20,19.7,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2580,NA,NA,BCJ area G,line,12,19.6,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2581,NA,NA,BCJ area G,line,20,19.6,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2637,NA,NA,BCJ area G,line,12,19.5,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2638,NA,NA,BCJ area G,line,20,19.5,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2686,NA,NA,BCJ area G,line,12,19.4,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2687,NA,NA,BCJ area G,line,20,19.4,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2734,NA,NA,BCJ area G,line,12,19.3,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2735,NA,NA,BCJ area G,line,20,19.3,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2782,NA,NA,BCJ area G,line,12,19.2,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2783,NA,NA,BCJ area G,line,20,19.2,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2829,NA,NA,BCJ area G,line,12,19.1,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2830,NA,NA,BCJ area G,line,20,19.1,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2860,NA,NA,BCJ area G,line,12,19,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2861,NA,NA,BCJ area G,line,20,19,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2898,NA,NA,BCJ area G,line,12,18.9,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2899,NA,NA,BCJ area G,line,20,18.9,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2951,NA,NA,BCJ area G,line,12,18.8,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
2952,NA,NA,BCJ area G,line,20,18.8,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3003,NA,NA,BCJ area G,line,12,18.7,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3004,NA,NA,BCJ area G,line,20,18.7,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3084,NA,NA,BCJ area G,line,12,18.6,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3085,NA,NA,BCJ area G,line,20,18.6,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3159,NA,NA,BCJ area G,line,12,18.5,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3160,NA,NA,BCJ area G,line,20,18.5,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3220,NA,NA,BCJ area G,line,12,18.4,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3221,NA,NA,BCJ area G,line,20,18.4,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3283,NA,NA,BCJ area G,line,12,18.3,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3284,NA,NA,BCJ area G,line,20,18.3,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3346,NA,NA,BCJ area G,line,12,18.2,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3347,NA,NA,BCJ area G,line,20,18.2,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3394,NA,NA,BCJ area G,line,12,18.1,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3395,NA,NA,BCJ area G,line,20,18.1,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3430,NA,NA,BCJ area G,line,12,18,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3431,NA,NA,BCJ area G,line,12.1,18,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3432,NA,NA,BCJ area G,line,12.2,18,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3433,NA,NA,BCJ area G,line,12.3,18,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3434,NA,NA,BCJ area G,line,12.4,18,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3435,NA,NA,BCJ area G,line,12.5,18,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3436,NA,NA,BCJ area G,line,12.6,18,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3437,NA,NA,BCJ area G,line,12.7,18,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3438,NA,NA,BCJ area G,line,12.8,18,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3439,NA,NA,BCJ area G,line,12.9,18,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3440,NA,NA,BCJ area G,line,13,18,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3441,NA,NA,BCJ area G,line,20,18,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3472,NA,NA,BCJ area G,line,13,17.9,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3473,NA,NA,BCJ area G,line,20,17.9,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3508,NA,NA,BCJ area G,line,13,17.8,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3509,NA,NA,BCJ area G,line,20,17.8,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3540,NA,NA,BCJ area G,line,13,17.7,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3541,NA,NA,BCJ area G,line,20,17.7,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3588,NA,NA,BCJ area G,line,13,17.6,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3589,NA,NA,BCJ area G,line,20,17.6,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3639,NA,NA,BCJ area G,line,13,17.5,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3640,NA,NA,BCJ area G,line,20,17.5,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3692,NA,NA,BCJ area G,line,13,17.4,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3693,NA,NA,BCJ area G,line,20,17.4,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3736,NA,NA,BCJ area G,line,13,17.3,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3737,NA,NA,BCJ area G,line,20,17.3,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3782,NA,NA,BCJ area G,line,13,17.2,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3783,NA,NA,BCJ area G,line,20,17.2,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3823,NA,NA,BCJ area G,line,13,17.1,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3824,NA,NA,BCJ area G,line,20,17.1,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3850,NA,NA,BCJ area G,line,13,17,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3851,NA,NA,BCJ area G,line,13.1,17,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3852,NA,NA,BCJ area G,line,13.2,17,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3853,NA,NA,BCJ area G,line,13.3,17,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3854,NA,NA,BCJ area G,line,13.4,17,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3855,NA,NA,BCJ area G,line,13.5,17,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3856,NA,NA,BCJ area G,line,13.6,17,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3857,NA,NA,BCJ area G,line,13.7,17,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3858,NA,NA,BCJ area G,line,13.8,17,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3859,NA,NA,BCJ area G,line,13.9,17,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3860,NA,NA,BCJ area G,line,14,17,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3861,NA,NA,BCJ area G,line,19,17,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3862,NA,NA,BCJ area G,line,19.1,17,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
3863,NA,NA,BCJ area G,line,19.2,17,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
